Nx, Ny, Nz, Sx, Sy, Sz, Roll, Pitch, Yaw, SunFluxX, SunFluxY, SunFluxZ
-0.00000000, -0.00000000, -0.00000000, 51.71856573, 328.00000000, 20.32707454, 0.00000000, 8.80000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 51.75396437, 328.00000000, 20.23677770, 0.00000000, 8.90000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 51.78920537, 328.00000000, 20.14641921, 0.00000000, 9.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 51.82428861, 328.00000000, 20.05599936, 0.00000000, 9.10000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 51.85921398, 328.00000000, 19.96551841, 0.00000000, 9.20000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 51.89398138, 328.00000000, 19.87497665, 0.00000000, 9.30000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 51.92859070, 328.00000000, 19.78437434, 0.00000000, 9.40000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 51.96304184, 328.00000000, 19.69371176, 0.00000000, 9.50000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 51.99733469, 328.00000000, 19.60298920, 0.00000000, 9.60000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.03146914, 328.00000000, 19.51220692, 0.00000000, 9.70000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.06544510, 328.00000000, 19.42136520, 0.00000000, 9.80000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.09926246, 328.00000000, 19.33046432, 0.00000000, 9.90000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.13292112, 328.00000000, 19.23950456, 0.00000000, 10.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
