Nx,Ny,Nz,Sx,Sy,Sz,Roll,Pitch,Yaw,SunFluxX,SunFluxY,SunFluxZ,Octant
-0,-0,-0,64.89809948,20.30361257,48,0,0,10.7,15,8,12,000
-0,-0,-0,64.93343711,20.19031315,48,0,0,10.8,15,8,12,000
-0,-0,-0,64.96857694,20.07695223,48,0,0,10.9,15,8,12,000
-0,-0,-0,65.00351886,19.96353015,48,0,0,11,15,8,12,000
-0,-0,-0,65.03826277,19.85004726,48,0,0,11.1,15,8,12,000
-0,-0,-0,65.07280856,19.7365039,48,0,0,11.2,15,8,12,000
-0,-0,-0,65.10715613,19.62290042,48,0,0,11.3,15,8,12,000
-0,-0,-0,65.14130537,19.50923717,48,0,0,11.4,15,8,12,000
-0,-0,-0,65.17525618,19.39551448,48,0,0,11.5,15,8,12,000
-0,-0,-0,65.20900845,19.28173272,48,0,0,11.6,15,8,12,000
-0,-0,-0,65.24256209,19.16789222,48,0,0,11.7,15,8,12,000
-0,-0,-0,65.27591698,19.05399333,48,0,0,11.8,15,8,12,000
-0,-0,-0,65.30907304,18.9400364,48,0,0,11.9,15,8,12,000
-0,-0,-0,65.34203015,18.82602177,48,0,0,12,15,8,12,000
-0,-0,-0,65.37478822,18.7119498,48,0,0,12.1,15,8,12,000
-0,-0,-0,65.40734714,18.59782083,48,0,0,12.2,15,8,12,000
-0,-0,-0,65.43970683,18.48363521,48,0,0,12.3,15,8,12,000
-0,-0,-0,65.47186717,18.36939328,48,0,0,12.4,15,8,12,000
-0,-0,-0,65.50382807,18.25509539,48,0,0,12.5,15,8,12,000
-0,-0,-0,65.53558944,18.1407419,48,0,0,12.6,15,8,12,000
-0,-0,-0,65.56715118,18.02633315,48,0,0,12.7,15,8,12,000
-0,-0,-0,65.59851318,17.91186948,48,0,0,12.8,15,8,12,000
-0,-0,-0,65.62967536,17.79735125,48,0,0,12.9,15,8,12,000
-0,-0,-0,65.66063763,17.68277881,48,0,0,13,15,8,12,000
-0,-0,-0,65.69139987,17.56815251,48,0,0,13.1,15,8,12,000
-0,-0,-0,65.72196202,17.45347269,48,0,0,13.2,15,8,12,000
-0,-0,-0,65.75232396,17.3387397,48,0,0,13.3,15,8,12,000
-0,-0,-0,65.7824856,17.22395389,48,0,0,13.4,15,8,12,000
-0,-0,-0,65.81244687,17.10911562,48,0,0,13.5,15,8,12,000
-0,-0,-0,65.84220765,16.99422523,48,0,0,13.6,15,8,12,000
-0,-0,-0,65.87176787,16.87928308,48,0,0,13.7,15,8,12,000
-0,-0,-0,65.90112744,16.7642895,48,0,0,13.8,15,8,12,000
-0,-0,-0,65.93028625,16.64924486,48,0,0,13.9,15,8,12,000
-0,-0,-0,65.95924424,16.5341495,48,0,0,14,15,8,12,000
-0,-0,-0,65.98800129,16.41900378,48,0,0,14.1,15,8,12,000
-0,-0,-0,66.01655734,16.30380804,48,0,0,14.2,15,8,12,000
-0,-0,-0,66.04491229,16.18856264,48,0,0,14.3,15,8,12,000
-0,-0,-0,66.07306606,16.07326793,48,0,0,14.4,15,8,12,000
-0,-0,-0,66.10101855,15.95792425,48,0,0,14.5,15,8,12,000
-0,-0,-0,66.12876969,15.84253196,48,0,0,14.6,15,8,12,000
-0,-0,-0,66.15631939,15.72709141,48,0,0,14.7,15,8,12,000
-0,-0,-0,66.18366757,15.61160296,48,0,0,14.8,15,8,12,000
-0,-0,-0,66.21081414,15.49606695,48,0,0,14.9,15,8,12,000
-0,-0,-0,66.23775902,15.38048374,48,0,0,15,15,8,12,000
-0,-0,-0,66.26450213,15.26485367,48,0,0,15.1,15,8,12,000
-0,-0,-0,66.29104338,15.1491771,48,0,0,15.2,15,8,12,000
-0,-0,-0,66.31738271,15.03345439,48,0,0,15.3,15,8,12,000
-0,-0,-0,66.34352001,14.91768589,48,0,0,15.4,15,8,12,000
-0,-0,-0,66.36945523,14.80187194,48,0,0,15.5,15,8,12,000
-0,-0,-0,66.39518827,14.6860129,48,0,0,15.6,15,8,12,000
-0,-0,-0,66.42071906,14.57010913,48,0,0,15.7,15,8,12,000
-0,-0,-0,66.44604752,14.45416097,48,0,0,15.8,15,8,12,000
-0,-0,-0,66.47117357,14.33816878,48,0,0,15.9,15,8,12,000
-0,-0,-0,66.49609714,14.22213292,48,0,0,16,15,8,12,000
-0,-0,-0,66.52081816,14.10605373,48,0,0,16.1,15,8,12,000
-0,-0,-0,66.54533653,13.98993158,48,0,0,16.2,15,8,12,000
-0,-0,-0,66.5696522,13.87376681,48,0,0,16.3,15,8,12,000
-0,-0,-0,66.59376509,13.75755977,48,0,0,16.4,15,8,12,000
-0,-0,-0,66.61767512,13.64131083,48,0,0,16.5,15,8,12,000
-0,-0,-0,66.64138222,13.52502034,48,0,0,16.6,15,8,12,000
-0,-0,-0,66.66488633,13.40868864,48,0,0,16.7,15,8,12,000
-0,-0,-0,66.68818735,13.2923161,48,0,0,16.8,15,8,12,000
-0,-0,-0,66.71128524,13.17590307,48,0,0,16.9,15,8,12,000
-0,-0,-0,66.73417991,13.05944991,48,0,0,17,15,8,12,000
-0,-0,-0,66.7568713,12.94295696,48,0,0,17.1,15,8,12,000
-0,-0,-0,66.77935933,12.82642459,48,0,0,17.2,15,8,12,000
-0,-0,-0,66.80164394,12.70985314,48,0,0,17.3,15,8,12,000
-0,-0,-0,66.82372506,12.59324298,48,0,0,17.4,15,8,12,000
-0,-0,-0,66.84560263,12.47659445,48,0,0,17.5,15,8,12,000
-0,-0,-0,66.86727657,12.35990792,48,0,0,17.6,15,8,12,000
-0,-0,-0,66.88874682,12.24318374,48,0,0,17.7,15,8,12,000
-0,-0,-0,66.91001332,12.12642227,48,0,0,17.8,15,8,12,000
-0,-0,-0,66.931076,12.00962386,48,0,0,17.9,15,8,12,000
-0,-0,-0,66.9519348,11.89278886,48,0,0,18,15,8,12,000
-0,-0,-0,66.97258965,11.77591763,48,0,0,18.1,15,8,12,000
-0,-0,-0,66.99304048,11.65901054,48,0,0,18.2,15,8,12,000
-0,-0,-0,67.01328725,11.54206793,48,0,0,18.3,15,8,12,000
-0,-0,-0,67.03332988,11.42509016,48,0,0,18.4,15,8,12,000
-0,-0,-0,67.05316832,11.30807758,48,0,0,18.5,15,8,12,000
-0,-0,-0,67.0728025,11.19103056,48,0,0,18.6,15,8,12,000
-0,-0,-0,67.09223236,11.07394945,48,0,0,18.7,15,8,12,000
-0,-0,-0,67.11145785,10.95683461,48,0,0,18.8,15,8,12,000
-0,-0,-0,67.13047891,10.83968639,48,0,0,18.9,15,8,12,000
-0,-0,-0,67.14929548,10.72250515,48,0,0,19,15,8,12,000
-0,-0,-0,67.1679075,10.60529125,48,0,0,19.1,15,8,12,000
-0,-0,-0,67.18631491,10.48804504,48,0,0,19.2,15,8,12,000
-0,-0,-0,67.20451766,10.37076689,48,0,0,19.3,15,8,12,000
-0,-0,-0,67.2225157,10.25345714,48,0,0,19.4,15,8,12,000
-0,-0,-0,67.24030896,10.13611616,48,0,0,19.5,15,8,12,000
-0,-0,-0,67.2578974,10.0187443,48,0,0,19.6,15,8,12,000
-0,-0,-0,67.27528096,9.90134193,48,0,0,19.7,15,8,12,000
-0,-0,-0,67.29245959,9.78390939,48,0,0,19.8,15,8,12,000
-0,-0,-0,67.30943323,9.66644705,48,0,0,19.9,15,8,12,000
-0,-0,-0,67.32620183,9.54895527,48,0,0,20,15,8,12,000
-0,-0,-0,67.34276535,9.43143439,48,0,0,20.1,15,8,12,000
-0,-0,-0,67.35912373,9.31388479,48,0,0,20.2,15,8,12,000
-0,-0,-0,67.37527693,9.19630681,48,0,0,20.3,15,8,12,000
-0,-0,-0,67.39122488,9.07870082,48,0,0,20.4,15,8,12,000
-0,-0,-0,67.40696756,8.96106718,48,0,0,20.5,15,8,12,000
-0,-0,-0,67.42250489,8.84340624,48,0,0,20.6,15,8,12,000
-0,-0,-0,67.43783685,8.72571836,48,0,0,20.7,15,8,12,000
-0,-0,-0,67.45296338,8.6080039,48,0,0,20.8,15,8,12,000
-0,-0,-0,67.46788444,8.49026322,48,0,0,20.9,15,8,12,000
-0,-0,-0,67.48259998,8.37249668,48,0,0,21,15,8,12,000
-0,-0,-0,67.49710995,8.25470463,48,0,0,21.1,15,8,12,000
-0,-0,-0,67.51141432,8.13688743,48,0,0,21.2,15,8,12,000
-0,-0,-0,67.52551303,8.01904545,48,0,0,21.3,15,8,12,000
-0,-0,-0,67.53940605,7.90117905,48,0,0,21.4,15,8,12,000
-0,-0,-0,67.55309333,7.78328857,48,0,0,21.5,15,8,12,000
-0,-0,-0,67.56657484,7.66537439,48,0,0,21.6,15,8,12,000
-0,-0,-0,67.57985052,7.54743685,48,0,0,21.7,15,8,12,000
-0,-0,-0,67.59292035,7.42947633,48,0,0,21.8,15,8,12,000
-0,-0,-0,67.60578428,7.31149317,48,0,0,21.9,15,8,12,000
-0,-0,-0,67.61844226,7.19348774,48,0,0,22,15,8,12,000
-0,-0,-0,67.63089427,7.0754604,48,0,0,22.1,15,8,12,000
-0,-0,-0,67.64314027,6.9574115,48,0,0,22.2,15,8,12,000
-0,-0,-0,67.65518021,6.83934142,48,0,0,22.3,15,8,12,000
-0,-0,-0,67.66701406,6.72125049,48,0,0,22.4,15,8,12,000
-0,-0,-0,67.67864179,6.6031391,48,0,0,22.5,15,8,12,000
-0,-0,-0,67.69006335,6.48500759,48,0,0,22.6,15,8,12,000
