Nx, Ny, Nz, Sx, Sy, Sz, Roll, Pitch, Yaw, SunFluxX, SunFluxY, SunFluxZ
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 323.59727395, 60.43843387, 5.70000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 323.49129617, 61.00312532, 5.80000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 323.38433298, 61.56763095, 5.90000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 323.27638471, 62.13194902, 6.00000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 323.16745168, 62.69607783, 6.10000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 323.05753422, 63.26001566, 6.20000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 322.94663268, 63.82376079, 6.30000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 322.83474738, 64.38731150, 6.40000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 322.72187868, 64.95066607, 6.50000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 322.60802690, 65.51382280, 6.60000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 322.49319241, 66.07677996, 6.70000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 322.37737555, 66.63953583, 6.80000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 322.26057667, 67.20208871, 6.90000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 322.14279612, 67.76443688, 7.00000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 322.02403428, 68.32657863, 7.10000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 321.90429149, 68.88851225, 7.20000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 321.78356813, 69.45023601, 7.30000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 321.66186456, 70.01174822, 7.40000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 321.53918115, 70.57304717, 7.50000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 321.41551828, 71.13413113, 7.60000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 321.29087631, 71.69499841, 7.70000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 321.16525565, 72.25564729, 7.80000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 321.03865665, 72.81607607, 7.90000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 320.91107972, 73.37628304, 8.00000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 320.78252524, 73.93626649, 8.10000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 320.65299359, 74.49602472, 8.20000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 320.52248519, 75.05555602, 8.30000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 320.39100041, 75.61485869, 8.40000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 320.25853967, 76.17393102, 8.50000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 320.12510337, 76.73277132, 8.60000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 319.99069191, 77.29137787, 8.70000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 319.85530570, 77.84974898, 8.80000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 319.71894516, 78.40788295, 8.90000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 319.58161069, 78.96577807, 9.00000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 319.44330273, 79.52343265, 9.10000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 319.30402169, 80.08084498, 9.20000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 319.16376799, 80.63801338, 9.30000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
