Nx,Ny,Nz,Sx,Sy,Sz,Roll,Pitch,Yaw,SunFluxX,SunFluxY,SunFluxZ,Octant
-0,-0,-0,60,49.39187167,29.80676119,25.2,0,0,15,8,12,000
-0,-0,-0,60,49.44381903,29.72051076,25.3,0,0,15,8,12,000
-0,-0,-0,60,49.49561577,29.63416979,25.4,0,0,15,8,12,000
-0,-0,-0,60,49.54726175,29.54773855,25.5,0,0,15,8,12,000
-0,-0,-0,60,49.59875679,29.46121731,25.6,0,0,15,8,12,000
-0,-0,-0,60,49.65010074,29.37460632,25.7,0,0,15,8,12,000
-0,-0,-0,60,49.70129345,29.28790585,25.8,0,0,15,8,12,000
-0,-0,-0,60,49.75233477,29.20111616,25.9,0,0,15,8,12,000
-0,-0,-0,60,49.80322453,29.11423753,26,0,0,15,8,12,000
-0,-0,-0,60,49.85396258,29.0272702,26.1,0,0,15,8,12,000
-0,-0,-0,60,49.90454876,28.94021446,26.2,0,0,15,8,12,000
-0,-0,-0,60,49.95498293,28.85307055,26.3,0,0,15,8,12,000
-0,-0,-0,60,50.00526493,28.76583876,26.4,0,0,15,8,12,000
-0,-0,-0,60,50.0553946,28.67851934,26.5,0,0,15,8,12,000
-0,-0,-0,60,50.1053718,28.59111256,26.6,0,0,15,8,12,000
-0,-0,-0,60,50.15519636,28.50361868,26.7,0,0,15,8,12,000
-0,-0,-0,60,50.20486814,28.41603798,26.8,0,0,15,8,12,000
-0,-0,-0,60,50.25438699,28.32837072,26.9,0,0,15,8,12,000
-0,-0,-0,60,50.30375276,28.24061717,27,0,0,15,8,12,000
-0,-0,-0,60,50.35296529,28.15277759,27.1,0,0,15,8,12,000
-0,-0,-0,60,50.40202444,28.06485225,27.2,0,0,15,8,12,000
-0,-0,-0,60,50.45093006,27.97684142,27.3,0,0,15,8,12,000
-0,-0,-0,60,50.49968199,27.88874537,27.4,0,0,15,8,12,000
-0,-0,-0,60,50.5482801,27.80056437,27.5,0,0,15,8,12,000
-0,-0,-0,60,50.59672422,27.71229868,27.6,0,0,15,8,12,000
-0,-0,-0,60,50.64501422,27.62394857,27.7,0,0,15,8,12,000
-0,-0,-0,60,50.69314994,27.53551432,27.8,0,0,15,8,12,000
-0,-0,-0,60,50.74113125,27.44699619,27.9,0,0,15,8,12,000
-0,-0,-0,60,50.78895799,27.35839445,28,0,0,15,8,12,000
-0,-0,-0,60,50.83663001,27.26970937,28.1,0,0,15,8,12,000
-0,-0,-0,60,50.88414718,27.18094122,28.2,0,0,15,8,12,000
-0,-0,-0,60,50.93150935,27.09209028,28.3,0,0,15,8,12,000
-0,-0,-0,60,50.97871637,27.00315681,28.4,0,0,15,8,12,000
-0,-0,-0,60,51.0257681,26.91414108,28.5,0,0,15,8,12,000
-0,-0,-0,60,51.07266439,26.82504337,28.6,0,0,15,8,12,000
-0,-0,-0,60,51.11940512,26.73586394,28.7,0,0,15,8,12,000
-0,-0,-0,60,51.16599012,26.64660307,28.8,0,0,15,8,12,000
-0,-0,-0,60,51.21241926,26.55726103,28.9,0,0,15,8,12,000
-0,-0,-0,60,51.2586924,26.46783809,29,0,0,15,8,12,000
-0,-0,-0,60,51.3048094,26.37833453,29.1,0,0,15,8,12,000
-0,-0,-0,60,51.35077011,26.28875062,29.2,0,0,15,8,12,000
-0,-0,-0,60,51.3965744,26.19908662,29.3,0,0,15,8,12,000
-0,-0,-0,60,51.44222213,26.10934282,29.4,0,0,15,8,12,000
-0,-0,-0,60,51.48771316,26.01951948,29.5,0,0,15,8,12,000
-0,-0,-0,60,51.53304734,25.92961689,29.6,0,0,15,8,12,000
-0,-0,-0,60,51.57822455,25.8396353,29.7,0,0,15,8,12,000
-0,-0,-0,60,51.62324464,25.74957501,29.8,0,0,15,8,12,000
-0,-0,-0,60,51.66810747,25.65943628,29.9,0,0,15,8,12,000
-0,-0,-0,60,51.71281292,25.56921938,30,0,0,15,8,12,000
-0,-0,-0,60,51.75736084,25.4789246,30.1,0,0,15,8,12,000
-0,-0,-0,60,51.8017511,25.3885522,30.2,0,0,15,8,12,000
-0,-0,-0,60,51.84598356,25.29810247,30.3,0,0,15,8,12,000
-0,-0,-0,60,51.89005809,25.20757567,30.4,0,0,15,8,12,000
-0,-0,-0,60,51.93397456,25.11697209,30.5,0,0,15,8,12,000
-0,-0,-0,60,51.97773282,25.02629199,30.6,0,0,15,8,12,000
-0,-0,-0,60,52.02133275,24.93553566,30.7,0,0,15,8,12,000
-0,-0,-0,60,52.06477422,24.84470338,30.8,0,0,15,8,12,000
-0,-0,-0,60,52.10805708,24.75379541,30.9,0,0,15,8,12,000
-0,-0,-0,60,52.15118122,24.66281204,31,0,0,15,8,12,000
-0,-0,-0,60,52.19414649,24.57175354,31.1,0,0,15,8,12,000
-0,-0,-0,60,52.23695278,24.48062019,31.2,0,0,15,8,12,000
-0,-0,-0,60,52.27959993,24.38941227,31.3,0,0,15,8,12,000
-0,-0,-0,60,52.32208784,24.29813005,31.4,0,0,15,8,12,000
-0,-0,-0,60,52.36441637,24.20677382,31.5,0,0,15,8,12,000
-0,-0,-0,60,52.40658538,24.11534385,31.6,0,0,15,8,12,000
-0,-0,-0,60,52.44859475,24.02384042,31.7,0,0,15,8,12,000
-0,-0,-0,60,52.49044436,23.93226381,31.8,0,0,15,8,12,000
-0,-0,-0,60,52.53213407,23.8406143,31.9,0,0,15,8,12,000
-0,-0,-0,60,52.57366376,23.74889216,32,0,0,15,8,12,000
-0,-0,-0,60,52.6150333,23.65709768,32.1,0,0,15,8,12,000
-0,-0,-0,60,52.65624257,23.56523114,32.2,0,0,15,8,12,000
-0,-0,-0,60,52.69729143,23.47329281,32.3,0,0,15,8,12,000
-0,-0,-0,60,52.73817978,23.38128298,32.4,0,0,15,8,12,000
-0,-0,-0,60,52.77890747,23.28920193,32.5,0,0,15,8,12,000
-0,-0,-0,60,52.81947438,23.19704994,32.6,0,0,15,8,12,000
-0,-0,-0,60,52.85988041,23.10482728,32.7,0,0,15,8,12,000
-0,-0,-0,60,52.90012541,23.01253424,32.8,0,0,15,8,12,000
-0,-0,-0,60,52.94020926,22.9201711,32.9,0,0,15,8,12,000
-0,-0,-0,60,52.98013185,22.82773814,33,0,0,15,8,12,000
-0,-0,-0,60,53.01989306,22.73523565,33.1,0,0,15,8,12,000
-0,-0,-0,60,53.05949276,22.64266389,33.2,0,0,15,8,12,000
-0,-0,-0,60,53.09893083,22.55002317,33.3,0,0,15,8,12,000
-0,-0,-0,60,53.13820715,22.45731375,33.4,0,0,15,8,12,000
-0,-0,-0,60,53.1773216,22.36453593,33.5,0,0,15,8,12,000
-0,-0,-0,60,53.21627407,22.27168998,33.6,0,0,15,8,12,000
-0,-0,-0,60,53.25506443,22.17877618,33.7,0,0,15,8,12,000
-0,-0,-0,60,53.29369256,22.08579483,33.8,0,0,15,8,12,000
-0,-0,-0,60,53.33215835,21.9927462,33.9,0,0,15,8,12,000
-0,-0,-0,60,53.37046169,21.89963057,34,0,0,15,8,12,000
-0,-0,-0,60,53.40860245,21.80644824,34.1,0,0,15,8,12,000
-0,-0,-0,60,53.44658051,21.71319947,34.2,0,0,15,8,12,000
-0,-0,-0,60,53.48439577,21.61988457,34.3,0,0,15,8,12,000
-0,-0,-0,60,53.52204811,21.52650381,34.4,0,0,15,8,12,000
-0,-0,-0,60,53.55953741,21.43305747,34.5,0,0,15,8,12,000
-0,-0,-0,60,53.59686356,21.33954585,34.6,0,0,15,8,12,000
-0,-0,-0,60,53.63402644,21.24596922,34.7,0,0,15,8,12,000
-0,-0,-0,60,53.67102594,21.15232787,34.8,0,0,15,8,12,000
-0,-0,-0,60,53.70786195,21.05862209,34.9,0,0,15,8,12,000
-0,-0,-0,60,53.74453436,20.96485216,35,0,0,15,8,12,000
-0,-0,-0,60,53.78104306,20.87101837,35.1,0,0,15,8,12,000
-0,-0,-0,60,53.81738792,20.777121,35.2,0,0,15,8,12,000
-0,-0,-0,60,53.85356885,20.68316034,35.3,0,0,15,8,12,000
-0,-0,-0,60,53.88958574,20.58913668,35.4,0,0,15,8,12,000
-0,-0,-0,60,53.92543846,20.4950503,35.5,0,0,15,8,12,000
-0,-0,-0,60,53.96112692,20.40090149,35.6,0,0,15,8,12,000
-0,-0,-0,60,53.99665101,20.30669053,35.7,0,0,15,8,12,000
-0,-0,-0,60,54.03201061,20.21241771,35.8,0,0,15,8,12,000
-0,-0,-0,60,54.06720562,20.11808333,35.9,0,0,15,8,12,000
-0,-0,-0,60,54.10223593,20.02368766,36,0,0,15,8,12,000
-0,-0,-0,60,54.13710144,19.92923099,36.1,0,0,15,8,12,000
-0,-0,-0,60,54.17180203,19.83471362,36.2,0,0,15,8,12,000
-0,-0,-0,60,54.20633761,19.74013583,36.3,0,0,15,8,12,000
-0,-0,-0,60,54.24070807,19.6454979,36.4,0,0,15,8,12,000
